date,gov_id,gov_name,region,mean_ndvi,std_ndvi,mean_ndmi,healthy_pct,cloud_pct,confidence,scene_id
2022-08-26,bizerte,Bizerte,north,0.1708,0.1018,-0.1569,2.80,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,bizerte,Bizerte,north,0.1685,0.1031,-0.1651,2.69,0.0,1.000,S2B_32SNF_20220910_0_L2A
2022-10-20,bizerte,Bizerte,north,0.2384,0.1419,-0.1733,8.35,0.0,1.000,S2B_32SNF_20221020_0_L2A
2022-11-14,bizerte,Bizerte,north,0.2585,0.1655,-0.1647,12.20,0.0,1.000,S2A_32SNF_20221114_0_L2A
2022-12-04,bizerte,Bizerte,north,0.3961,0.1990,-0.0398,34.29,0.0,1.000,S2A_32SNF_20221204_0_L2A
2023-01-08,bizerte,Bizerte,north,0.6619,0.2233,0.2334,82.60,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-19,bizerte,Bizerte,north,0.7316,0.2275,0.3559,90.25,0.0,1.000,S2A_32SNF_20230219_0_L2A
2023-03-24,bizerte,Bizerte,north,0.7226,0.2390,0.3365,86.54,0.0,1.000,S2A_32SNF_20230324_0_L2A
2023-04-08,bizerte,Bizerte,north,0.6626,0.2353,0.2988,81.48,0.0,1.000,S2B_32SNF_20230408_0_L2A
2023-05-10,bizerte,Bizerte,north,0.2908,0.1397,-0.0529,20.04,20.2,0.522,S2A_32SNG_20230510_0_L2A
2023-06-29,bizerte,Bizerte,north,0.2451,0.1282,-0.1909,4.00,0.0,1.000,S2A_32SNG_20230629_0_L2A
2023-07-14,bizerte,Bizerte,north,0.1901,0.0842,-0.1536,2.34,0.0,1.000,S2B_32SNF_20230714_0_L2A
2023-08-16,bizerte,Bizerte,north,0.1922,0.0975,-0.1528,2.90,0.0,1.000,S2B_32SNF_20230816_0_L2A
2023-09-10,bizerte,Bizerte,north,0.1906,0.1132,-0.1695,3.85,0.0,1.000,S2A_32SNG_20230910_1_L2A
2023-10-10,bizerte,Bizerte,north,0.1763,0.0909,-0.1899,2.19,0.0,1.000,S2A_32SNF_20231010_0_L2A
2023-11-14,bizerte,Bizerte,north,0.2043,0.1162,-0.1929,4.03,0.0,1.000,S2B_32SNF_20231114_0_L2A
2023-12-26,bizerte,Bizerte,north,0.3701,0.1709,-0.0697,24.61,0.3,0.997,S2A_32SNF_20231226_0_L2A
2024-01-25,bizerte,Bizerte,north,0.6123,0.2346,0.1607,75.54,0.0,1.000,S2A_32SNF_20240125_0_L2A
2024-02-04,bizerte,Bizerte,north,0.6757,0.2185,0.2596,87.63,10.9,0.891,S2A_32SNF_20240204_0_L2A
2024-03-30,bizerte,Bizerte,north,0.6344,0.1393,0.3500,98.42,0.1,0.999,S2B_32SNF_20240330_0_L2A
2024-04-04,bizerte,Bizerte,north,0.6815,0.2065,0.3016,90.29,0.0,1.000,S2A_32SNF_20240404_1_L2A
2024-05-12,bizerte,Bizerte,north,0.3015,0.1498,-0.0506,22.17,0.0,1.000,S2B_32SNF_20240512_0_L2A
2024-06-26,bizerte,Bizerte,north,0.1888,0.0942,-0.1415,3.00,0.0,1.000,S2A_32SNF_20240626_0_L2A
2024-07-31,bizerte,Bizerte,north,0.1612,0.0867,-0.1424,2.51,0.0,1.000,S2B_32SNF_20240731_0_L2A
2024-08-25,bizerte,Bizerte,north,0.1720,0.0960,-0.1587,2.53,0.0,1.000,S2A_32SNF_20240825_0_L2A
2024-09-01,bizerte,Bizerte,north,,,,,0.0,,S2A_32SNG_20240901_0_L2A
2024-10-01,bizerte,Bizerte,north,0.1528,0.0951,-0.2007,2.29,0.0,1.000,S2A_32SNF_20241001_0_L2A
2024-11-25,bizerte,Bizerte,north,0.2708,0.1715,-0.1664,12.72,0.0,1.000,S2B_32SNF_20241125_0_L2A
2024-12-10,bizerte,Bizerte,north,0.3185,0.1959,-0.1227,20.11,0.0,1.000,S2A_32SNF_20241210_0_L2A
2025-01-24,bizerte,Bizerte,north,0.5602,0.2273,0.1456,67.56,0.0,1.000,S2B_32SNF_20250124_0_L2A
2025-02-18,bizerte,Bizerte,north,0.7176,0.2236,0.3377,91.09,2.9,0.971,S2C_32SNF_20250218_0_L2A
2025-03-20,bizerte,Bizerte,north,0.7291,0.1927,0.3558,93.54,0.1,0.999,S2C_32SNG_20250320_0_L2A
2025-04-19,bizerte,Bizerte,north,0.6442,0.2153,0.2497,84.88,0.0,1.000,S2C_32SNF_20250419_0_L2A
2025-05-31,bizerte,Bizerte,north,0.2342,0.1046,-0.1328,5.92,0.0,1.000,S2A_32SNF_20250531_0_L2A
2025-06-13,bizerte,Bizerte,north,0.2288,0.0936,-0.1418,4.21,0.0,0.988,S2B_32SNG_20250613_1_L2A
2025-07-23,bizerte,Bizerte,north,0.1868,0.0937,-0.1438,3.12,0.0,1.000,S2A_32SNF_20250723_0_L2A
2025-08-25,bizerte,Bizerte,north,0.1910,0.1076,-0.1453,3.69,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,bizerte,Bizerte,north,0.1901,0.1031,-0.1582,3.08,0.0,1.000,S2A_32SNF_20250901_0_L2A
2025-10-08,bizerte,Bizerte,north,0.2200,0.1324,-0.1968,5.12,0.4,0.996,S2A_32SNF_20251008_0_L2A
2025-11-30,bizerte,Bizerte,north,0.3247,0.1911,-0.1007,21.93,0.0,1.000,S2A_32SNF_20251130_1_L2A
2025-12-08,bizerte,Bizerte,north,0.3283,0.1979,-0.1169,21.36,21.6,0.784,S2C_32SNF_20251208_0_L2A
2026-01-09,bizerte,Bizerte,north,0.6107,0.2118,0.1287,70.62,0.0,1.000,S2A_32SNF_20260109_0_L2A
2026-02-26,bizerte,Bizerte,north,0.7030,0.2220,0.2953,89.10,0.0,1.000,S2C_32SNF_20260226_0_L2A
2026-03-08,bizerte,Bizerte,north,0.7088,0.1962,0.3024,91.85,8.7,0.913,S2C_32SNG_20260308_0_L2A
2026-04-07,bizerte,Bizerte,north,0.7321,0.2067,0.3451,92.16,0.0,1.000,S2C_32SNG_20260407_0_L2A
2026-05-24,bizerte,Bizerte,north,0.2987,0.1277,-0.0259,25.78,0.2,0.998,S2C_32SNG_20260524_0_L2A
2026-06-18,bizerte,Bizerte,north,0.2201,0.0976,-0.0998,6.19,0.0,1.000,S2B_32SNF_20260618_0_L2A
2026-07-25,bizerte,Bizerte,north,0.1724,0.1040,-0.1091,3.94,0.0,1.000,S2A_32SNF_20260725_0_L2A
2026-08-20,bizerte,Bizerte,north,0.1853,0.1144,-0.1113,4.75,0.0,1.000,S2B_32SNF_20260820_0_L2A
2022-01-28,beja,Béja,north,0.5766,0.1983,0.1231,72.73,0.0,1.000,S2A_32SMF_20220128_0_L2A
2022-03-14,beja,Béja,north,0.6873,0.1857,0.2577,89.29,0.1,0.999,S2B_32SMF_20220314_0_L2A
2022-04-08,beja,Béja,north,0.7173,0.2078,0.3169,89.55,0.0,1.000,S2A_32SNF_20220408_0_L2A
2022-05-23,beja,Béja,north,0.4367,0.1643,0.0867,64.15,0.0,1.000,S2B_32SMF_20220523_0_L2A
2022-06-17,beja,Béja,north,0.2736,0.1526,-0.0490,15.82,0.0,1.000,S2A_32SMF_20220617_0_L2A
2022-07-17,beja,Béja,north,0.2396,0.1564,-0.0705,11.80,0.0,1.000,S2A_32SMF_20220717_0_L2A
2022-08-26,beja,Béja,north,0.1968,0.1230,-0.1202,5.99,0.0,1.000,S2A_32SNF_20220826_0_L2A
2022-09-10,beja,Béja,north,0.1962,0.1226,-0.1331,5.66,0.0,1.000,S2B_32SNF_20220910_0_L2A
2022-10-20,beja,Béja,north,0.2641,0.1617,-0.1724,11.37,0.0,1.000,S2B_32SMF_20221020_0_L2A
2022-11-14,beja,Béja,north,0.2959,0.1801,-0.1682,15.03,0.0,1.000,S2A_32SMF_20221114_0_L2A
2022-12-04,beja,Béja,north,0.3750,0.1921,-0.0906,27.79,0.0,1.000,S2A_32SMF_20221204_0_L2A
2023-01-08,beja,Béja,north,0.5781,0.2003,0.0951,68.04,0.0,1.000,S2B_32SNF_20230108_0_L2A
2023-02-22,beja,Béja,north,0.6114,0.2005,0.1764,78.60,0.0,0.484,S2A_32SNF_20230222_1_L2A
2023-03-24,beja,Béja,north,0.6631,0.2059,0.2327,84.65,0.0,1.000,S2A_32SMF_20230324_0_L2A
2023-04-08,beja,Béja,north,0.6102,0.2297,0.2138,77.74,0.0,1.000,S2B_32SNF_20230408_0_L2A
2023-05-28,beja,Béja,north,0.3007,0.1618,-0.0926,21.76,12.5,0.875,S2B_32SNF_20230528_0_L2A
2023-06-22,beja,Béja,north,0.2993,0.1416,-0.1098,14.77,0.1,0.999,S2A_32SNF_20230622_1_L2A
2023-07-22,beja,Béja,north,0.2192,0.1113,-0.1439,5.16,0.0,1.000,S2A_32SNF_20230722_0_L2A
2023-08-26,beja,Béja,north,0.2474,0.1404,-0.1264,9.47,0.0,1.000,S2B_32SMF_20230826_0_L2A
2023-09-10,beja,Béja,north,0.2461,0.1459,-0.1284,10.09,0.0,1.000,S2A_32SMF_20230910_1_L2A
2023-10-10,beja,Béja,north,0.2339,0.1470,-0.1613,9.11,0.0,1.000,S2A_32SMF_20231010_0_L2A
2023-11-14,beja,Béja,north,0.2607,0.1723,-0.1709,11.14,0.0,1.000,S2B_32SMF_20231114_0_L2A
2023-12-24,beja,Béja,north,0.3210,0.1444,-0.1268,13.63,23.1,0.769,S2B_32SNF_20231224_0_L2A
2024-01-28,beja,Béja,north,,,,,43.2,,S2A_32SMF_20240128_0_L2A
2024-02-07,beja,Béja,north,0.6421,0.2013,0.1763,80.80,10.2,0.898,S2A_32SMF_20240207_0_L2A
2024-03-23,beja,Béja,north,0.7625,0.1798,0.3620,94.63,3.7,0.963,S2B_32SMF_20240323_0_L2A
2024-04-27,beja,Béja,north,0.6250,0.1804,0.2427,88.95,0.0,1.000,S2A_32SMF_20240427_0_L2A
2024-05-12,beja,Béja,north,0.4587,0.2048,0.0745,55.73,0.0,1.000,S2B_32SNF_20240512_0_L2A
2024-06-26,beja,Béja,north,0.2533,0.1558,-0.0952,11.65,0.0,1.000,S2A_32SMF_20240626_0_L2A
2024-07-31,beja,Béja,north,0.2136,0.1452,-0.1048,9.31,0.0,1.000,S2B_32SMF_20240731_0_L2A
2024-08-10,beja,Béja,north,0.2161,0.1490,-0.1069,9.29,0.0,1.000,S2B_32SMF_20240810_0_L2A
2024-09-29,beja,Béja,north,0.2150,0.1349,-0.1897,6.14,0.1,0.999,S2B_32SNF_20240929_0_L2A
2024-10-04,beja,Béja,north,0.2236,0.1382,-0.1848,7.10,12.9,0.871,S2A_32SNF_20241004_0_L2A
2024-11-03,beja,Béja,north,0.2892,0.1862,-0.1728,14.82,0.0,1.000,S2A_32SMF_20241103_0_L2A
2024-12-13,beja,Béja,north,0.3814,0.2013,-0.0803,33.56,10.1,0.899,S2A_32SMF_20241213_0_L2A
2025-01-07,beja,Béja,north,0.4385,0.1892,-0.0273,38.03,21.3,0.787,S2B_32SNF_20250107_0_L2A
2025-02-16,beja,Béja,north,0.7070,0.2019,0.2682,87.42,1.9,0.981,S2B_32SNF_20250216_0_L2A
2025-03-15,beja,Béja,north,0.6787,0.1567,0.3258,95.24,5.9,0.941,S2A_32SNF_20250315_1_L2A
2025-04-24,beja,Béja,north,0.7063,0.1611,0.3411,95.82,28.2,0.718,S2A_32SMF_20250424_0_L2A
2025-05-27,beja,Béja,north,0.4405,0.1811,0.0463,53.77,0.0,1.000,S2B_32SMF_20250527_0_L2A
2025-06-21,beja,Béja,north,0.2989,0.1555,-0.0521,19.48,0.0,1.000,S2C_32SMF_20250621_0_L2A
2025-07-23,beja,Béja,north,0.2168,0.1162,-0.0997,7.04,0.0,1.000,S2A_32SNF_20250723_0_L2A
2025-08-25,beja,Béja,north,0.2088,0.1123,-0.1092,6.76,0.0,1.000,S2B_32SNF_20250825_0_L2A
2025-09-01,beja,Béja,north,0.2095,0.1192,-0.1301,6.16,0.0,1.000,S2A_32SNF_20250901_0_L2A
2025-10-21,beja,Béja,north,0.2333,0.1466,-0.2207,6.94,0.0,1.000,S2A_32SNF_20251021_0_L2A
2025-11-30,beja,Béja,north,0.3208,0.1735,-0.1248,18.13,0.0,1.000,S2A_32SNF_20251130_1_L2A
2025-12-08,beja,Béja,north,0.3551,0.2019,-0.1339,22.59,0.0,1.000,S2C_32SMF_20251208_0_L2A
2026-01-09,beja,Béja,north,0.5429,0.1862,0.0380,56.40,0.0,1.000,S2A_32SNF_20260109_0_L2A
2026-02-26,beja,Béja,north,0.7231,0.1889,0.2695,90.47,0.0,1.000,S2C_32SMF_20260226_0_L2A
2026-03-18,beja,Béja,north,0.7627,0.1796,0.3298,93.76,7.4,0.926,S2C_32SMF_20260318_0_L2A
2026-04-07,beja,Béja,north,0.7513,0.1764,0.3388,94.58,0.0,1.000,S2C_32SMF_20260407_0_L2A
2026-05-19,beja,Béja,north,0.5748,0.1679,0.1704,85.56,0.0,0.972,S2A_32SMF_20260519_0_L2A
2026-06-21,beja,Béja,north,0.2798,0.1591,-0.0481,16.61,0.0,1.000,S2B_32SMF_20260621_0_L2A
2026-07-18,beja,Béja,north,0.2379,0.1507,-0.0612,12.63,0.0,1.000,S2A_32SMF_20260718_0_L2A
2026-08-20,beja,Béja,north,0.2339,0.1576,-0.0707,12.20,0.0,1.000,S2B_32SMF_20260820_0_L2A
2022-01-28,jendouba,Jendouba,north,0.5846,0.2005,0.1363,74.13,0.7,0.993,S2A_32SMF_20220128_0_L2A
2022-03-14,jendouba,Jendouba,north,0.6699,0.1814,0.2366,87.94,0.0,1.000,S2B_32SMF_20220314_0_L2A
2022-04-08,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20220408_0_L2A
2022-05-23,jendouba,Jendouba,north,0.4054,0.1853,0.0442,48.29,0.0,1.000,S2B_32SMF_20220523_0_L2A
2022-06-17,jendouba,Jendouba,north,0.3013,0.1961,-0.0456,20.64,0.0,1.000,S2A_32SMF_20220617_0_L2A
2022-07-17,jendouba,Jendouba,north,0.2805,0.2044,-0.0531,18.84,0.0,1.000,S2A_32SMF_20220717_0_L2A
2022-08-26,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20220826_0_L2A
2022-09-10,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20220910_0_L2A
2022-10-20,jendouba,Jendouba,north,0.3111,0.2207,-0.1212,18.91,0.0,1.000,S2B_32SMF_20221020_0_L2A
2022-11-14,jendouba,Jendouba,north,0.3468,0.2363,-0.1007,24.06,0.0,1.000,S2A_32SMF_20221114_0_L2A
2022-12-04,jendouba,Jendouba,north,0.4180,0.2353,-0.0234,36.97,0.0,1.000,S2A_32SMF_20221204_0_L2A
2023-01-08,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20230108_0_L2A
2023-02-22,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20230222_1_L2A
2023-03-24,jendouba,Jendouba,north,0.5777,0.2228,0.1433,70.43,0.0,1.000,S2A_32SMF_20230324_0_L2A
2023-04-08,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20230408_0_L2A
2023-05-28,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20230528_0_L2A
2023-06-22,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20230622_1_L2A
2023-07-22,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20230722_0_L2A
2023-08-26,jendouba,Jendouba,north,0.2724,0.1997,-0.1130,16.18,0.0,1.000,S2B_32SMF_20230826_0_L2A
2023-09-10,jendouba,Jendouba,north,0.2728,0.2038,-0.1114,16.45,0.0,1.000,S2A_32SMF_20230910_1_L2A
2023-10-10,jendouba,Jendouba,north,0.2676,0.2046,-0.1281,15.73,0.0,1.000,S2A_32SMF_20231010_0_L2A
2023-11-14,jendouba,Jendouba,north,0.3032,0.2245,-0.1174,19.14,0.0,1.000,S2B_32SMF_20231114_0_L2A
2023-12-24,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20231224_0_L2A
2024-01-28,jendouba,Jendouba,north,0.5708,0.2112,0.1364,74.22,28.7,0.713,S2A_32SMF_20240128_0_L2A
2024-02-07,jendouba,Jendouba,north,0.6582,0.2066,0.1830,79.57,0.0,1.000,S2A_32SMF_20240207_0_L2A
2024-03-23,jendouba,Jendouba,north,0.7369,0.1914,0.3174,91.37,0.2,0.998,S2B_32SMF_20240323_0_L2A
2024-04-27,jendouba,Jendouba,north,0.5731,0.1874,0.1788,83.24,0.0,1.000,S2A_32SMF_20240427_0_L2A
2024-05-12,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20240512_0_L2A
2024-06-26,jendouba,Jendouba,north,0.2884,0.2035,-0.0764,18.65,0.0,1.000,S2A_32SMF_20240626_0_L2A
2024-07-31,jendouba,Jendouba,north,0.2621,0.1972,-0.0764,16.86,0.0,1.000,S2B_32SMF_20240731_0_L2A
2024-08-10,jendouba,Jendouba,north,0.2646,0.1988,-0.0813,16.53,0.0,1.000,S2B_32SMF_20240810_0_L2A
2024-09-29,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20240929_0_L2A
2024-10-04,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20241004_0_L2A
2024-11-03,jendouba,Jendouba,north,0.3535,0.2403,-0.0996,25.73,0.0,1.000,S2A_32SMF_20241103_0_L2A
2024-12-13,jendouba,Jendouba,north,0.4443,0.2527,-0.0017,44.34,0.0,1.000,S2A_32SMF_20241213_0_L2A
2025-01-07,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20250107_0_L2A
2025-02-16,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20250216_0_L2A
2025-03-15,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20250315_1_L2A
2025-04-24,jendouba,Jendouba,north,0.6560,0.1833,0.2514,89.46,3.6,0.964,S2A_32SMF_20250424_0_L2A
2025-05-27,jendouba,Jendouba,north,0.4288,0.2071,0.0248,46.19,0.0,1.000,S2B_32SMF_20250527_0_L2A
2025-06-21,jendouba,Jendouba,north,0.3338,0.2006,-0.0354,24.34,0.0,1.000,S2C_32SMF_20250621_0_L2A
2025-07-23,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20250723_0_L2A
2025-08-25,jendouba,Jendouba,north,,,,,0.0,,S2B_32SNF_20250825_0_L2A
2025-09-01,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20250901_0_L2A
2025-10-21,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20251021_0_L2A
2025-11-30,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20251130_1_L2A
2025-12-08,jendouba,Jendouba,north,0.4278,0.2489,-0.0454,35.87,0.0,1.000,S2C_32SMF_20251208_0_L2A
2026-01-09,jendouba,Jendouba,north,,,,,0.0,,S2A_32SNF_20260109_0_L2A
2026-02-26,jendouba,Jendouba,north,0.7116,0.1870,0.2607,89.56,0.0,1.000,S2C_32SMF_20260226_0_L2A
2026-03-18,jendouba,Jendouba,north,0.7440,0.1858,0.3088,92.58,0.7,0.993,S2C_32SMF_20260318_0_L2A
2026-04-07,jendouba,Jendouba,north,0.7172,0.1884,0.3002,91.57,0.0,1.000,S2C_32SMF_20260407_0_L2A
2026-05-19,jendouba,Jendouba,north,0.4697,0.2055,0.0717,57.66,0.2,0.998,S2A_32SMF_20260519_1_L2A
2026-06-21,jendouba,Jendouba,north,0.3218,0.2081,-0.0360,23.31,0.0,1.000,S2B_32SMF_20260621_0_L2A
2026-07-18,jendouba,Jendouba,north,0.2830,0.1992,-0.0463,20.02,0.0,1.000,S2A_32SMF_20260718_0_L2A
2026-08-20,jendouba,Jendouba,north,0.2751,0.2015,-0.0546,18.92,0.0,1.000,S2B_32SMF_20260820_0_L2A
2022-01-28,kef,Le Kef,north,0.3041,0.1318,-0.0536,17.48,0.0,1.000,S2A_32SME_20220128_0_L2A
2022-02-07,kef,Le Kef,north,0.3071,0.1367,-0.0526,19.20,0.3,0.997,S2A_32SME_20220207_0_L2A
2022-03-14,kef,Le Kef,north,0.4391,0.2133,0.0427,49.81,0.0,1.000,S2B_32SME_20220314_0_L2A
2022-04-08,kef,Le Kef,north,0.4931,0.2132,0.1159,62.46,0.0,1.000,S2A_32SMF_20220408_0_L2A
2022-05-23,kef,Le Kef,north,0.2574,0.1142,-0.0635,13.01,0.0,1.000,S2B_32SMF_20220523_0_L2A
2022-06-12,kef,Le Kef,north,0.1605,0.0606,-0.1298,0.59,0.0,1.000,S2B_32SME_20220612_0_L2A
2022-07-17,kef,Le Kef,north,0.1478,0.0695,-0.1268,0.76,0.0,1.000,S2A_32SME_20220717_0_L2A
2022-08-21,kef,Le Kef,north,0.1481,0.0697,-0.1335,1.00,0.0,1.000,S2B_32SME_20220821_0_L2A
2022-09-15,kef,Le Kef,north,0.1407,0.0750,-0.1622,0.57,0.0,1.000,S2A_32SME_20220915_0_L2A
2022-10-15,kef,Le Kef,north,0.1591,0.0849,-0.1699,1.51,0.0,1.000,S2A_32SME_20221015_0_L2A
2022-11-14,kef,Le Kef,north,0.1762,0.1015,-0.1595,2.56,0.0,1.000,S2A_32SME_20221114_0_L2A
2022-12-04,kef,Le Kef,north,0.2576,0.1599,-0.0858,14.36,0.0,1.000,S2A_32SMF_20221204_0_L2A
2023-01-08,kef,Le Kef,north,0.3071,0.1638,-0.0613,19.38,0.0,1.000,S2B_32SMF_20230108_0_L2A
2023-02-22,kef,Le Kef,north,0.1874,0.0938,-0.1315,3.06,0.0,1.000,S2A_32SME_20230222_0_L2A
2023-03-24,kef,Le Kef,north,0.1715,0.1064,-0.1369,2.72,0.0,1.000,S2A_32SME_20230324_0_L2A
2023-04-08,kef,Le Kef,north,0.2396,0.1364,-0.0891,9.72,4.7,0.953,S2B_32SMF_20230408_0_L2A
2023-05-18,kef,Le Kef,north,0.1435,0.0856,-0.1374,0.83,2.8,0.972,S2B_32SME_20230518_0_L2A
2023-06-17,kef,Le Kef,north,0.2520,0.1242,-0.0659,12.98,0.0,1.000,S2B_32SME_20230617_0_L2A
2023-07-02,kef,Le Kef,north,0.1982,0.0911,-0.1251,1.66,0.0,1.000,S2A_32SME_20230702_0_L2A
2023-08-11,kef,Le Kef,north,0.1338,0.0607,-0.1492,0.68,0.0,1.000,S2A_32SME_20230811_0_L2A
2023-09-10,kef,Le Kef,north,0.1799,0.1145,-0.1317,3.50,0.0,1.000,S2A_32SMF_20230910_1_L2A
2023-10-10,kef,Le Kef,north,0.1368,0.0720,-0.1625,1.04,0.0,1.000,S2A_32SME_20231010_0_L2A
2023-11-19,kef,Le Kef,north,0.1565,0.0909,-0.1519,2.43,0.0,1.000,S2A_32SME_20231119_0_L2A
2023-12-24,kef,Le Kef,north,0.2401,0.1115,-0.0760,8.32,0.0,1.000,S2B_32SME_20231224_0_L2A
2024-01-03,kef,Le Kef,north,0.2337,0.1103,-0.0999,7.33,11.3,0.887,S2B_32SME_20240103_0_L2A
2024-02-07,kef,Le Kef,north,0.3505,0.1897,-0.0122,32.06,0.0,1.000,S2A_32SME_20240207_0_L2A
2024-03-23,kef,Le Kef,north,0.4620,0.2111,0.0900,60.41,0.2,0.998,S2B_32SME_20240323_0_L2A
2024-04-27,kef,Le Kef,north,0.3220,0.1596,-0.0152,26.83,0.0,1.000,S2A_32SMF_20240427_0_L2A
2024-05-27,kef,Le Kef,north,0.1668,0.0676,-0.1507,1.00,0.1,0.479,S2A_32SME_20240527_0_L2A
2024-06-26,kef,Le Kef,north,0.1352,0.0687,-0.1553,0.70,0.0,1.000,S2A_32SME_20240626_0_L2A
2024-07-11,kef,Le Kef,north,0.1254,0.0597,-0.1575,0.73,0.0,1.000,S2B_32SME_20240711_0_L2A
2024-08-05,kef,Le Kef,north,0.1349,0.0636,-0.1472,0.92,0.0,1.000,S2A_32SME_20240805_0_L2A
2024-09-04,kef,Le Kef,north,0.1358,0.0704,-0.1601,0.64,15.8,0.842,S2A_32SME_20240904_0_L2A
2024-10-14,kef,Le Kef,north,,,,,68.9,,S2A_32SME_20241014_0_L2A
2024-11-03,kef,Le Kef,north,0.2165,0.1368,-0.1432,5.89,0.0,1.000,S2A_32SMF_20241103_0_L2A
2024-12-13,kef,Le Kef,north,0.1972,0.1102,-0.1259,4.90,0.0,1.000,S2C_32SME_20241213_1_L2A
2025-01-07,kef,Le Kef,north,0.2349,0.1210,-0.1001,8.33,3.0,0.970,S2B_32SME_20250107_0_L2A
2025-02-11,kef,Le Kef,north,0.3798,0.1854,0.0195,40.72,0.1,0.999,S2C_32SME_20250211_0_L2A
2025-03-08,kef,Le Kef,north,0.5336,0.2186,0.1484,68.08,0.6,0.994,S2B_32SMF_20250308_0_L2A
2025-04-24,kef,Le Kef,north,0.4458,0.1990,0.0853,57.64,0.6,0.994,S2A_32SME_20250424_0_L2A
2025-05-27,kef,Le Kef,north,0.2711,0.0900,-0.0811,7.98,0.0,1.000,S2B_32SME_20250527_0_L2A
2025-06-03,kef,Le Kef,north,0.2305,0.0745,-0.1076,2.38,0.0,1.000,S2A_32SME_20250603_0_L2A
2025-07-23,kef,Le Kef,north,0.1633,0.0682,-0.1391,0.95,0.0,1.000,S2A_32SME_20250723_0_L2A
2025-08-05,kef,Le Kef,north,0.1653,0.0711,-0.1279,1.41,0.0,1.000,S2B_32SME_20250805_0_L2A
2025-09-01,kef,Le Kef,north,0.1943,0.1148,-0.1177,4.17,0.0,1.000,S2A_32SMF_20250901_0_L2A
2025-10-24,kef,Le Kef,north,0.2032,0.1086,-0.1552,3.18,1.6,0.984,S2B_32SME_20251024_0_L2A
2025-11-30,kef,Le Kef,north,0.2311,0.1207,-0.1297,6.04,0.0,1.000,S2A_32SME_20251130_0_L2A
2025-12-28,kef,Le Kef,north,0.3008,0.1325,-0.0702,15.57,0.1,0.999,S2C_32SME_20251228_0_L2A
2026-01-09,kef,Le Kef,north,0.3489,0.1441,-0.0321,25.61,0.0,1.000,S2A_32SME_20260109_0_L2A
2026-02-26,kef,Le Kef,north,0.5118,0.2085,0.0982,63.79,0.0,1.000,S2C_32SMF_20260226_0_L2A
2026-03-18,kef,Le Kef,north,0.5861,0.2190,0.2007,78.80,0.0,1.000,S2C_32SME_20260318_0_L2A
2026-04-07,kef,Le Kef,north,0.5772,0.2266,0.1975,75.68,0.0,1.000,S2C_32SME_20260407_0_L2A
2026-05-19,kef,Le Kef,north,0.3483,0.1527,-0.0060,34.24,0.4,0.996,S2A_32SMF_20260519_1_L2A
2026-06-21,kef,Le Kef,north,0.1723,0.0746,-0.1333,0.86,0.0,1.000,S2B_32SME_20260621_0_L2A
2026-07-08,kef,Le Kef,north,0.1721,0.0712,-0.1353,1.17,0.0,1.000,S2A_32SME_20260708_0_L2A
2026-08-25,kef,Le Kef,north,0.1591,0.0679,-0.1385,0.81,0.0,1.000,S2C_32SME_20260825_0_L2A
2022-01-30,siliana,Siliana,centre-west,0.3548,0.1531,-0.0302,29.36,0.0,0.701,S2B_32SNE_20220130_0_L2A
2022-02-09,siliana,Siliana,centre-west,0.4214,0.1701,0.0428,52.47,0.2,0.578,S2B_32SNF_20220209_0_L2A
2022-03-29,siliana,Siliana,centre-west,0.4699,0.1879,0.1502,74.69,7.4,0.926,S2A_32SNE_20220329_0_L2A
2022-04-08,siliana,Siliana,centre-west,0.5251,0.2408,0.1633,70.41,0.0,1.000,S2A_32SNE_20220408_0_L2A
2022-05-23,siliana,Siliana,centre-west,0.2735,0.1322,-0.0363,19.92,0.0,1.000,S2B_32SNE_20220523_0_L2A
2022-06-24,siliana,Siliana,centre-west,0.1637,0.0734,-0.1054,1.69,0.0,0.821,S2A_32SNE_20220624_0_L2A
